,Audio_files , Happy , Sad , Angry , Scary,class
8662,5_audio_67.wav,0.139,0.7628,0.2183,0.0332, Sad 
8663,5_audio_67.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8664,5_audio_67.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8665,5_audio_67.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8666,5_audio_67.wav,0.165,0.7154,0.2828,0.0238, Sad 
8667,5_audio_67.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8668,5_audio_67.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8669,5_audio_67.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8670,5_audio_68.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8671,5_audio_68.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8672,5_audio_68.wav,0.139,0.7628,0.2183,0.0332, Sad 
8673,5_audio_68.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8674,5_audio_68.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8675,5_audio_68.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8676,5_audio_68.wav,0.165,0.7154,0.2828,0.0238, Sad 
8677,5_audio_68.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8678,5_audio_68.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8679,5_audio_68.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8680,5_audio_69.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8681,5_audio_69.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8682,5_audio_69.wav,0.139,0.7628,0.2183,0.0332, Sad 
8683,5_audio_69.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8684,5_audio_69.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8685,5_audio_69.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8686,5_audio_69.wav,0.165,0.7154,0.2828,0.0238, Sad 
8687,5_audio_69.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8688,5_audio_69.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8689,5_audio_69.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8690,5_audio_7.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8691,5_audio_7.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8692,5_audio_7.wav,0.139,0.7628,0.2183,0.0332, Sad 
8693,5_audio_7.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8694,5_audio_7.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8695,5_audio_7.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8696,5_audio_7.wav,0.165,0.7154,0.2828,0.0238, Sad 
8697,5_audio_7.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8698,5_audio_7.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8699,5_audio_7.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8700,5_audio_70.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8701,5_audio_70.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8702,5_audio_70.wav,0.139,0.7628,0.2183,0.0332, Sad 
8703,5_audio_70.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8704,5_audio_70.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8705,5_audio_70.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8706,5_audio_70.wav,0.165,0.7154,0.2828,0.0238, Sad 
8707,5_audio_70.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8708,5_audio_70.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8709,5_audio_70.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8710,5_audio_71.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8711,5_audio_71.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8712,5_audio_71.wav,0.139,0.7628,0.2183,0.0332, Sad 
8713,5_audio_71.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8714,5_audio_71.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8715,5_audio_71.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8716,5_audio_71.wav,0.165,0.7154,0.2828,0.0238, Sad 
8717,5_audio_71.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8718,5_audio_71.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8719,5_audio_71.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8720,5_audio_72.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8721,5_audio_72.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8722,5_audio_72.wav,0.139,0.7628,0.2183,0.0332, Sad 
8723,5_audio_72.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8724,5_audio_72.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8725,5_audio_72.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8726,5_audio_72.wav,0.165,0.7154,0.2828,0.0238, Sad 
8727,5_audio_72.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8728,5_audio_72.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8729,5_audio_72.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8730,5_audio_73.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8731,5_audio_73.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8732,5_audio_73.wav,0.139,0.7628,0.2183,0.0332, Sad 
8733,5_audio_73.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8734,5_audio_73.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8735,5_audio_73.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8736,5_audio_73.wav,0.165,0.7154,0.2828,0.0238, Sad 
8737,5_audio_73.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8738,5_audio_73.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8739,5_audio_73.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8740,5_audio_74.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8741,5_audio_74.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8742,5_audio_74.wav,0.139,0.7628,0.2183,0.0332, Sad 
8743,5_audio_74.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8744,5_audio_74.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8745,5_audio_74.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8746,5_audio_74.wav,0.165,0.7154,0.2828,0.0238, Sad 
8747,5_audio_74.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8748,5_audio_74.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8749,5_audio_74.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8750,5_audio_75.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8751,5_audio_75.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8752,5_audio_75.wav,0.139,0.7628,0.2183,0.0332, Sad 
8753,5_audio_75.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8754,5_audio_75.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8755,5_audio_75.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8756,5_audio_75.wav,0.165,0.7154,0.2828,0.0238, Sad 
8757,5_audio_75.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8758,5_audio_75.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8759,5_audio_75.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8760,5_audio_76.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8761,5_audio_76.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8762,5_audio_76.wav,0.139,0.7628,0.2183,0.0332, Sad 
8763,5_audio_76.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8764,5_audio_76.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8765,5_audio_76.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8766,5_audio_76.wav,0.165,0.7154,0.2828,0.0238, Sad 
8767,5_audio_76.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8768,5_audio_76.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8769,5_audio_76.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8770,5_audio_77.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8771,5_audio_77.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8772,5_audio_77.wav,0.139,0.7628,0.2183,0.0332, Sad 
8773,5_audio_77.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8774,5_audio_77.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8775,5_audio_77.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8776,5_audio_77.wav,0.165,0.7154,0.2828,0.0238, Sad 
8777,5_audio_77.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8778,5_audio_77.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8779,5_audio_77.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8780,5_audio_78.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8781,5_audio_78.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8782,5_audio_78.wav,0.139,0.7628,0.2183,0.0332, Sad 
8783,5_audio_78.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8784,5_audio_78.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8785,5_audio_78.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8786,5_audio_78.wav,0.165,0.7154,0.2828,0.0238, Sad 
8787,5_audio_78.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8788,5_audio_78.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8789,5_audio_78.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8790,5_audio_79.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8791,5_audio_79.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8792,5_audio_79.wav,0.139,0.7628,0.2183,0.0332, Sad 
8793,5_audio_79.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8794,5_audio_79.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8795,5_audio_79.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8796,5_audio_79.wav,0.165,0.7154,0.2828,0.0238, Sad 
8797,5_audio_79.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8798,5_audio_79.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8799,5_audio_79.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8800,5_audio_8.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8801,5_audio_8.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8802,5_audio_8.wav,0.139,0.7628,0.2183,0.0332, Sad 
8803,5_audio_8.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8804,5_audio_8.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8805,5_audio_8.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8806,5_audio_8.wav,0.165,0.7154,0.2828,0.0238, Sad 
8807,5_audio_8.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8808,5_audio_8.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8809,5_audio_8.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8810,5_audio_80.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8811,5_audio_80.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8812,5_audio_80.wav,0.139,0.7628,0.2183,0.0332, Sad 
8813,5_audio_80.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8814,5_audio_80.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8815,5_audio_80.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8816,5_audio_80.wav,0.165,0.7154,0.2828,0.0238, Sad 
8817,5_audio_80.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8818,5_audio_80.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8819,5_audio_80.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8820,5_audio_81.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8821,5_audio_81.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8822,5_audio_81.wav,0.139,0.7628,0.2183,0.0332, Sad 
8823,5_audio_81.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8824,5_audio_81.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8825,5_audio_81.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8826,5_audio_81.wav,0.165,0.7154,0.2828,0.0238, Sad 
8827,5_audio_81.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8828,5_audio_81.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8829,5_audio_81.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8830,5_audio_82.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8831,5_audio_82.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8832,5_audio_82.wav,0.139,0.7628,0.2183,0.0332, Sad 
8833,5_audio_82.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8834,5_audio_82.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8835,5_audio_82.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8836,5_audio_82.wav,0.165,0.7154,0.2828,0.0238, Sad 
8837,5_audio_82.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8838,5_audio_82.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8839,5_audio_82.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8840,5_audio_83.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8841,5_audio_83.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8842,5_audio_83.wav,0.139,0.7628,0.2183,0.0332, Sad 
8843,5_audio_83.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8844,5_audio_83.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8845,5_audio_83.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8846,5_audio_83.wav,0.165,0.7154,0.2828,0.0238, Sad 
8847,5_audio_83.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8848,5_audio_83.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8849,5_audio_83.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8850,5_audio_84.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8851,5_audio_84.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8852,5_audio_84.wav,0.139,0.7628,0.2183,0.0332, Sad 
8853,5_audio_84.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8854,5_audio_84.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8855,5_audio_84.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8856,5_audio_84.wav,0.165,0.7154,0.2828,0.0238, Sad 
8857,5_audio_84.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8858,5_audio_84.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8859,5_audio_84.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8860,5_audio_85.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8861,5_audio_85.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8862,5_audio_85.wav,0.139,0.7628,0.2183,0.0332, Sad 
8863,5_audio_85.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8864,5_audio_85.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8865,5_audio_85.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8866,5_audio_85.wav,0.165,0.7154,0.2828,0.0238, Sad 
8867,5_audio_85.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8868,5_audio_85.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8869,5_audio_85.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8870,5_audio_86.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8871,5_audio_86.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8872,5_audio_86.wav,0.139,0.7628,0.2183,0.0332, Sad 
8873,5_audio_86.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8874,5_audio_86.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8875,5_audio_86.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8876,5_audio_86.wav,0.165,0.7154,0.2828,0.0238, Sad 
8877,5_audio_86.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8878,5_audio_86.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8879,5_audio_86.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8880,5_audio_87.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8881,5_audio_87.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8882,5_audio_87.wav,0.139,0.7628,0.2183,0.0332, Sad 
8883,5_audio_87.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8884,5_audio_87.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8885,5_audio_87.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8886,5_audio_87.wav,0.165,0.7154,0.2828,0.0238, Sad 
8887,5_audio_87.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8888,5_audio_87.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8889,5_audio_87.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8890,5_audio_88.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8891,5_audio_88.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8892,5_audio_88.wav,0.139,0.7628,0.2183,0.0332, Sad 
8893,5_audio_88.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8894,5_audio_88.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8895,5_audio_88.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8896,5_audio_88.wav,0.165,0.7154,0.2828,0.0238, Sad 
8897,5_audio_88.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8898,5_audio_88.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8899,5_audio_88.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8900,5_audio_89.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8901,5_audio_89.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8902,5_audio_89.wav,0.139,0.7628,0.2183,0.0332, Sad 
8903,5_audio_89.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8904,5_audio_89.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8905,5_audio_89.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8906,5_audio_89.wav,0.165,0.7154,0.2828,0.0238, Sad 
8907,5_audio_89.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8908,5_audio_89.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8909,5_audio_89.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8910,5_audio_9.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8911,5_audio_9.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8912,5_audio_9.wav,0.139,0.7628,0.2183,0.0332, Sad 
8913,5_audio_9.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8914,5_audio_9.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8915,5_audio_9.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8916,5_audio_9.wav,0.165,0.7154,0.2828,0.0238, Sad 
8917,5_audio_9.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8918,5_audio_9.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8919,5_audio_9.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8920,5_audio_90.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8921,5_audio_90.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8922,5_audio_90.wav,0.139,0.7628,0.2183,0.0332, Sad 
8923,5_audio_90.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8924,5_audio_90.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8925,5_audio_90.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8926,5_audio_90.wav,0.165,0.7154,0.2828,0.0238, Sad 
8927,5_audio_90.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8928,5_audio_90.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8929,5_audio_90.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8930,5_audio_91.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8931,5_audio_91.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8932,5_audio_91.wav,0.139,0.7628,0.2183,0.0332, Sad 
8933,5_audio_91.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8934,5_audio_91.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8935,5_audio_91.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8936,5_audio_91.wav,0.165,0.7154,0.2828,0.0238, Sad 
8937,5_audio_91.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8938,5_audio_91.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8939,5_audio_91.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8940,5_audio_92.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8941,5_audio_92.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8942,5_audio_92.wav,0.139,0.7628,0.2183,0.0332, Sad 
8943,5_audio_92.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8944,5_audio_92.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8945,5_audio_92.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8946,5_audio_92.wav,0.165,0.7154,0.2828,0.0238, Sad 
8947,5_audio_92.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8948,5_audio_92.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8949,5_audio_92.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8950,5_audio_93.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8951,5_audio_93.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8952,5_audio_93.wav,0.139,0.7628,0.2183,0.0332, Sad 
8953,5_audio_93.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8954,5_audio_93.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8955,5_audio_93.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8956,5_audio_93.wav,0.165,0.7154,0.2828,0.0238, Sad 
8957,5_audio_93.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8958,5_audio_93.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8959,5_audio_93.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8960,5_audio_94.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8961,5_audio_94.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8962,5_audio_94.wav,0.139,0.7628,0.2183,0.0332, Sad 
8963,5_audio_94.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8964,5_audio_94.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8965,5_audio_94.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8966,5_audio_94.wav,0.165,0.7154,0.2828,0.0238, Sad 
8967,5_audio_94.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8968,5_audio_94.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8969,5_audio_94.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8970,5_audio_95.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8971,5_audio_95.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8972,5_audio_95.wav,0.139,0.7628,0.2183,0.0332, Sad 
8973,5_audio_95.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8974,5_audio_95.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8975,5_audio_95.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8976,5_audio_95.wav,0.165,0.7154,0.2828,0.0238, Sad 
8977,5_audio_95.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8978,5_audio_95.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8979,5_audio_95.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8980,5_audio_96.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8981,5_audio_96.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8982,5_audio_96.wav,0.139,0.7628,0.2183,0.0332, Sad 
8983,5_audio_96.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8984,5_audio_96.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8985,5_audio_96.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8986,5_audio_96.wav,0.165,0.7154,0.2828,0.0238, Sad 
8987,5_audio_96.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8988,5_audio_96.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8989,5_audio_96.wav,0.2484,0.7155,0.3097,0.0278, Sad 
8990,5_audio_97.wav,0.1483,0.7509,0.2766,0.0812, Sad 
8991,5_audio_97.wav,0.1438,0.7523,0.1989,0.0452, Sad 
8992,5_audio_97.wav,0.139,0.7628,0.2183,0.0332, Sad 
8993,5_audio_97.wav,0.1402,0.7644,0.2655,0.0282, Sad 
8994,5_audio_97.wav,0.1451,0.7574,0.2851,0.0258, Sad 
8995,5_audio_97.wav,0.1532,0.7417,0.2854,0.0246, Sad 
8996,5_audio_97.wav,0.165,0.7154,0.2828,0.0238, Sad 
8997,5_audio_97.wav,0.1822,0.6808,0.2819,0.0236, Sad 
8998,5_audio_97.wav,0.2091,0.6678,0.2853,0.0245, Sad 
8999,5_audio_97.wav,0.2484,0.7155,0.3097,0.0278, Sad 
9000,5_audio_98.wav,0.1483,0.7509,0.2766,0.0812, Sad 
9001,5_audio_98.wav,0.1438,0.7523,0.1989,0.0452, Sad 
9002,5_audio_98.wav,0.139,0.7628,0.2183,0.0332, Sad 
9003,5_audio_98.wav,0.1402,0.7644,0.2655,0.0282, Sad 
9004,5_audio_98.wav,0.1451,0.7574,0.2851,0.0258, Sad 
9005,5_audio_98.wav,0.1532,0.7417,0.2854,0.0246, Sad 
9006,5_audio_98.wav,0.165,0.7154,0.2828,0.0238, Sad 
9007,5_audio_98.wav,0.1822,0.6808,0.2819,0.0236, Sad 
9008,5_audio_98.wav,0.2091,0.6678,0.2853,0.0245, Sad 
9009,5_audio_98.wav,0.2484,0.7155,0.3097,0.0278, Sad 
9010,5_audio_99.wav,0.1483,0.7509,0.2766,0.0812, Sad 
9011,5_audio_99.wav,0.1438,0.7523,0.1989,0.0452, Sad 
9012,5_audio_99.wav,0.139,0.7628,0.2183,0.0332, Sad 
9013,5_audio_99.wav,0.1402,0.7644,0.2655,0.0282, Sad 
9014,5_audio_99.wav,0.1451,0.7574,0.2851,0.0258, Sad 
9015,5_audio_99.wav,0.1532,0.7417,0.2854,0.0246, Sad 
9016,5_audio_99.wav,0.165,0.7154,0.2828,0.0238, Sad 
9017,5_audio_99.wav,0.1822,0.6808,0.2819,0.0236, Sad 
9018,5_audio_99.wav,0.2091,0.6678,0.2853,0.0245, Sad 
9019,5_audio_99.wav,0.2484,0.7155,0.3097,0.0278, Sad 
9020,6_audio_0.wav,0.1483,0.7509,0.2766,0.0812, Sad 
9021,6_audio_0.wav,0.1438,0.7523,0.1989,0.0452, Sad 
9022,6_audio_0.wav,0.139,0.7628,0.2183,0.0332, Sad 
9023,6_audio_0.wav,0.1402,0.7644,0.2655,0.0282, Sad 
9024,6_audio_0.wav,0.1451,0.7574,0.2851,0.0258, Sad 
9025,6_audio_0.wav,0.1532,0.7417,0.2854,0.0246, Sad 
9026,6_audio_0.wav,0.165,0.7154,0.2828,0.0238, Sad 
9027,6_audio_0.wav,0.1822,0.6808,0.2819,0.0236, Sad 
9028,6_audio_0.wav,0.2091,0.6678,0.2853,0.0245, Sad 
9029,6_audio_0.wav,0.2484,0.7155,0.3097,0.0278, Sad 
9030,6_audio_1.wav,0.1483,0.7509,0.2766,0.0812, Sad 
